id,title,step1_class,is_safety,primary_objective_score,method_score,evaluation_score,total_score,subdomain,confidence,reasoning
pEJAja73dk,$\nabla$-Reasoner: LLM Reasoning via Test-Time Gradient Descent in Latent Space,3,False,0,0,0,0,,high,"The paper focuses on improving mathematical reasoning performance and inference-time efficiency through gradient-based optimization, with no explicit safety or alignment motivation."
AzZB0BaeT4,Recover Cell Tensor: Diffusion-Equivalent Tensor Completion for Fluorescence Microscopy Imaging,3,False,0,0,0,0,,high,"The paper focuses on image restoration and tensor completion for fluorescence microscopy imaging, which is a general capability/computational imaging task with no safety or alignment motivation."
B08MW8oDqN,Can Transformers Really Do It All? On the Compatibility of Inductive Biases Across Tasks,3,False,0,0,0,0,,high,"The paper focuses on optimizing transformer architectures and inductive biases for better performance and generalization across tasks, with no mention of AI safety, alignment, or catastrophic risk."
NlkykTqAId,Emergent Hierarchical Reasoning in LLMs through Reinforcement Learning,3,False,0,0,0,0,,high,"The paper focuses on improving the reasoning capabilities and training efficiency of LLMs through a new RL credit assignment method, with no explicit safety or alignment motivation."
FI075FwAnb,Geometric Constraints for Small Language Models to Understand and Expand Scientific Taxonomies,3,False,0,0,0,0,,high,"The paper focuses on improving the capability of small language models to handle scientific taxonomies using geometric constraints and knowledge transfer, with no safety or alignment motivation."
VgOWxor3LV,Stroke3D: Lifting 2D strokes into rigged 3D model via latent diffusion models,3,False,0,0,0,0,,high,"The paper focuses on 3D asset generation and rigging using diffusion models, which is a general capability improvement with no safety or alignment motivation."
8MBYRZHVWT,CounselBench: A Large-Scale Expert Evaluation and Adversarial Benchmarking of Large Language Models in Mental Health Question Answering,2,False,0,0,0,0,,high,"The paper focuses on the reliability and safety of LLMs in a specific narrow domain (mental health QA), which falls under Class 2 as it addresses current-generation usability and clinical reliability rather than existential or frontier AGI risks."
puocvrFZRl,Global-Recent Semantic Reasoning on Dynamic Text-Attributed Graphs with Large Language Models,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and efficiency of reasoning on Dynamic Text-Attributed Graphs using LLMs and GNNs, with no mention of safety, alignment, or catastrophic risk."
zCadrJ32Xn,DualMap: Enabling Both Cache Affinity and Load Balancing for Distributed LLM Serving,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and performance of distributed LLM serving through cache affinity and load balancing, with no mention of AI safety or alignment."
34v7DVz2l0,FlowSearcher: Synthesizing Memory-Guided Agentic Workflows for Web Information Seeking,3,False,0,0,0,0,,high,"The paper focuses on improving the capabilities and efficiency of web-searching agents through workflow synthesis and memory, with no mention of safety, alignment, or risk mitigation."
QkaeTea16Y,DeepTRACE: Auditing Deep Research AI Systems for Tracking Reliability Across Citations and Evidence,2,False,0,0,0,0,,high,"The paper focuses on auditing the reliability, grounding, and citation accuracy of generative search engines, which falls under standard hallucination mitigation and reliability (Class 2)."
FmvBrKubtw,Negotiated Reasoning: On Provably Addressing Relative Over-Generalization,3,False,0,0,0,0,,high,"The paper focuses on improving cooperation and solving the relative over-generalization problem in multi-agent RL, which is a general capability/performance issue rather than a safety or alignment risk."
R6DrJ4tnGV,Scaling Linear Attention Capacity with Sparse State Expansion,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and capacity of linear attention for long-context scenarios, which is a general capability/architectural improvement with no safety or alignment motivation."
WLK37mn0El,DP-Fusion: Token-Level Differentially Private Inference for Large Language Models,1,False,0,0,0,0,,high,"The paper focuses on differential privacy and protecting sensitive information (PII) during inference, which falls under traditional ML fairness and privacy (Class 1)."
2q5CugVPoK,BrowseNet: Graph-Based Associative Memory for Contextual Information Retrieval,3,False,0,0,0,0,,high,"The paper focuses on improving information retrieval and RAG performance using a graph-based associative memory framework, with no mention of AI safety, alignment, or catastrophic risk."
8LAc5kzjhz,Spatial CAPTCHA: Generatively Benchmarking Spatial Reasoning for Human-Machine Differentiation,3,False,0,0,0,0,,high,"The paper focuses on creating a CAPTCHA to differentiate humans from AI, which is a standard cybersecurity/usability task rather than a study of AGI alignment, existential risk, or frontier model safety."
GvPdSWZT31,MMTok: Multimodal Coverage Maximization for Efficient Inference of VLMs,3,False,0,0,0,0,,high,"The paper focuses on improving inference efficiency of VLMs through token pruning, which is a general capability/performance improvement with no safety or alignment motivation."
2d3j6bt21A,Relational Graph Transformer,3,False,0,0,0,0,,high,"The paper describes a new Graph Transformer architecture for improving predictive performance on relational data, with no mention of safety, alignment, or risk mitigation."
mA78uXqcnl,Causal Structure Learning in Hawkes Processes with Complex Latent Confounder Networks,3,False,0,0,0,0,,high,"The paper focuses on causal structure learning and latent variable discovery in Hawkes processes, which is a general machine learning/statistical modeling contribution with no safety or alignment motivation."
ASQ649zdHm,Beyond Binary Rewards: Training LMs to Reason About Their Uncertainty,2,False,0,0,0,0,,high,"The paper focuses on improving model calibration and reducing hallucinations in reasoning tasks, which falls under standard reliability and XAI capabilities (Class 2)."
iqAFhWistW,"Easier Painting Than Thinking: Can Text-to-Image Models Set the Stage, but Not Direct the Play?",3,False,0,0,0,0,,high,"The paper focuses on benchmarking the composition and reasoning capabilities of text-to-image models, which is a general capability evaluation with no safety or alignment motivation."
aAb26aqU1E,LearnIR: Learnable Posterior Sampling for Real-World Image Restoration,3,False,0,0,0,0,,high,"The paper focuses on improving image restoration performance using diffusion models and has no relation to AI safety, alignment, or catastrophic risk."
RGEbVZgf4E,"Task Vectors, Learned Not Extracted: Performance Gains and Mechanistic Insights",2,False,0,0,0,0,,high,"The paper focuses on understanding and improving in-context learning via task vectors for performance gains and general mechanistic understanding of LLM computation, rather than addressing existential risk or alignment."
IIgl5MWelz,Prosperity before Collapse: How Far Can Off-Policy RL Reach with Stale Data on LLMs?,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and stability of off-policy RL for LLM reasoning capabilities, with no mention of safety, alignment, or catastrophic risk."
sWs0cCuM8I,Spilling the Beans: Teaching LLMs to Self-Report Their Hidden Objectives,4,True,3,2,1,6,Scheming and Deception,high,The paper focuses on detecting hidden misaligned objectives and mitigating deceptive lying in agentic AI systems.
N1kiOll2EN,SVD Provably Denoises Nearest Neighbor Data,3,False,0,0,0,0,,high,"The paper focuses on the mathematical properties of SVD for denoising in Nearest Neighbor Search, which is a general machine learning capability/algorithmic problem with no safety or alignment motivation."
NoZgrya6Ua,References Improve LLM Alignment in Non-Verifiable Domains,3,False,0,0,0,0,,high,"The paper focuses on improving general LLM alignment and performance (helpfulness/formatting) using reference-guided self-improvement, which falls under standard RLHF/SFT capabilities rather than existential or frontier AI safety."
FinhjyDgYA,Hyper-SET: Designing Transformers via Hyperspherical Energy Minimization,3,False,0,0,0,0,,high,"The paper focuses on improving Transformer architecture and efficiency through energy-based modeling and hyperspherical optimization, with no explicit safety or alignment goals."
Ii4HBlERix,Visual Multi-Agent System: Mitigating Hallucination Snowballing via Visual Flow,2,False,0,0,0,0,,high,"The paper focuses on mitigating hallucinations in multi-agent visual language models to improve reliability and performance, which falls under Class 2 (Truthfulness, Reliability, & XAI Capabilities)."
ea1U1MgbdT,Pose-RFT: Aligning MLLMs for 3D Pose Generation via Hybrid Action Reinforcement Fine-Tuning,3,False,0,0,0,0,,high,"The paper focuses on improving the performance and accuracy of 3D pose generation using reinforcement learning, which is a general capability improvement rather than an AI safety or alignment effort."
AufVSUgMUo,Task-free Adaptive Meta Black-box Optimization,3,False,0,0,0,0,,high,"The paper focuses on improving the efficiency and generalization of black-box optimization via meta-learning, with no mention of AI safety, alignment, or catastrophic risk."
WV7xIboTDK,Reliable Weak-to-Strong Monitoring of LLM Agents,4,True,3,2,1,6,Monitoring,high,"The paper focuses on detecting covert misbehavior in LLM agents and specifically evaluates the ability of weaker monitors to oversee stronger agents, fitting the Monitoring and Scalable Oversight paradigms."
